weekendingdate,jurisdiction,totalconfc19newadm,totalconfc19newadmadult,totalconfc19newadmped,totalconfflunewadm,numconfc19newadmped0to4,numconfc19newadmped5to17,numconfc19newadmadult18to49,numconfc19newadmunk,totalconfflunewadmadult,totalconfflunewadmped,totalconfrsvnewadm,totalconfrsvnewadmadult,totalconfrsvnewadmped,numconfc19newadmadult50to64,numconfc19newadmadult65to74,numconfc19newadmadult75plus,numconfflunewadmped0to4,numconfflunewadmped5to17,numconfflunewadmadult18to49,numconfflunewadmadult50to64,numconfflunewadmadult65to74,numconfflunewadmadult75plus,numconfflunewadmunk,numconfrsvnewadmped0to4,numconfrsvnewadmped5to17,numconfrsvnewadmadult18to49,numconfrsvnewadmadult50to64,numconfrsvnewadmadult65to74,numconfrsvnewadmadult75plus,numconfrsvnewadmunk
2023-07-08,Region 1,279.0,272.0,7.0,9.0,6.0,1.0,23.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-09,Region 10,432.0,416.0,16.0,210.0,9.0,6.0,51.0,12.0,7.0,0.0,35.0,27.0,8.0,,,,,,,,,,,,,,,,,
2025-04-26,Region 10,139.0,133.0,6.0,84.0,4.0,2.0,9.0,0.0,74.0,10.0,45.0,38.0,7.0,23.0,25.0,76.0,2.0,8.0,22.0,13.0,18.0,21.0,0.0,6.0,1.0,3.0,6.0,10.0,19.0,0.0
2022-04-16,Region 2,1887.0,1742.0,145.0,421.0,75.0,46.0,385.0,65.0,,,,,,,,,,,,,,,,,,,,,,
2022-05-07,Region 2,3450.0,3253.0,197.0,383.0,109.0,64.0,611.0,159.0,,,,,,,,,,,,,,,,,,,,,,
2022-04-16,Region 3,861.0,810.0,51.0,374.0,19.0,28.0,203.0,25.0,,,,,,,,,,,,,,,,,,,,,,
2020-09-05,Region 4,11785.0,11497.0,288.0,0.0,,,1360.0,1639.0,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,Region 4,21009.0,20233.0,776.0,186.0,290.0,368.0,3851.0,2224.0,,,,,,,,,,,,,,,,,,,,,,
2022-08-20,Region 4,11236.0,10646.0,590.0,122.0,207.0,247.0,2043.0,709.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-05,Region 6,1494.0,1395.0,99.0,139.0,56.0,43.0,229.0,34.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-08,Region 7,1028.0,1018.0,10.0,,,,213.0,114.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-25,Region 7,1094.0,1036.0,58.0,64.0,32.0,24.0,132.0,21.0,,,,,,,,,,,,,,,,,,,,,,
2024-11-02,Region 7,151.0,136.0,12.0,30.0,6.0,6.0,14.0,3.0,24.0,6.0,11.0,0.0,11.0,11.0,33.0,78.0,5.0,1.0,2.0,6.0,3.0,13.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-08-20,Region 8,1094.0,1014.0,80.0,19.0,35.0,40.0,234.0,19.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-18,Region 2,1736.0,1649.0,87.0,266.0,50.0,24.0,180.0,28.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-29,Region 3,1410.0,1358.0,52.0,,,,287.0,43.0,,,,,,,,,,,,,,,,,,,,,,
2021-02-27,Region 3,3864.0,3779.0,85.0,42.0,,,728.0,166.0,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,Region 3,429.0,413.0,16.0,90.0,5.0,5.0,56.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-18,Region 3,2344.0,2269.0,61.0,3685.0,46.0,15.0,312.0,14.0,3330.0,328.0,1476.0,1061.0,405.0,329.0,485.0,1143.0,131.0,197.0,663.0,766.0,737.0,1164.0,27.0,359.0,46.0,140.0,230.0,218.0,473.0,10.0
2025-04-05,Region 4,1542.0,1476.0,61.0,1470.0,45.0,16.0,172.0,5.0,1359.0,108.0,465.0,320.0,145.0,246.0,335.0,723.0,56.0,52.0,210.0,290.0,322.0,537.0,3.0,124.0,21.0,42.0,59.0,88.0,131.0,0.0
2023-11-25,Region 5,4418.0,4222.0,196.0,423.0,141.0,31.0,437.0,112.0,,,,,,,,,,,,,,,,,,,,,,
2020-11-07,Region 6,11365.0,11208.0,157.0,215.0,,,2268.0,479.0,,,,,,,,,,,,,,,,,,,,,,
2021-11-20,Region 6,3892.0,3767.0,125.0,47.0,,,1042.0,201.0,,,,,,,,,,,,,,,,,,,,,,
2021-09-11,Region 7,2808.0,2720.0,88.0,4.0,,,791.0,34.0,,,,,,,,,,,,,,,,,,,,,,
2023-06-17,Region 8,204.0,192.0,12.0,17.0,6.0,6.0,40.0,9.0,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,Region 8,110.0,94.0,16.0,5.0,11.0,4.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-05-29,Region 9,2000.0,1940.0,60.0,11.0,,,818.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2022-11-19,Region 1,1324.0,1291.0,33.0,204.0,19.0,13.0,160.0,16.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-06,Region 4,10783.0,10593.0,190.0,144.0,,,2009.0,718.0,,,,,,,,,,,,,,,,,,,,,,
2021-10-30,Region 5,7448.0,7196.0,252.0,32.0,,,1641.0,256.0,,,,,,,,,,,,,,,,,,,,,,
2023-05-06,Region 5,1749.0,1662.0,87.0,105.0,35.0,33.0,208.0,42.0,,,,,,,,,,,,,,,,,,,,,,
2022-02-05,Region 6,17236.0,16498.0,738.0,234.0,228.0,237.0,3213.0,1185.0,,,,,,,,,,,,,,,,,,,,,,
2024-11-16,Region 6,495.0,459.0,36.0,349.0,26.0,10.0,58.0,0.0,293.0,53.0,666.0,122.0,544.0,96.0,122.0,183.0,33.0,20.0,70.0,67.0,73.0,83.0,3.0,499.0,45.0,29.0,36.0,32.0,25.0,0.0
2022-10-15,Region 7,1019.0,983.0,36.0,32.0,19.0,17.0,147.0,16.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-22,Region 7,569.0,548.0,21.0,28.0,11.0,10.0,57.0,22.0,,,,,,,,,,,,,,,,,,,,,,
2022-01-08,Region 1,5510.0,5258.0,252.0,65.0,,,1420.0,94.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-05,Region 10,401.0,393.0,8.0,27.0,7.0,1.0,38.0,10.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-14,Region 10,801.0,782.0,19.0,35.0,9.0,10.0,92.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-23,Region 2,4000.0,3797.0,203.0,31.0,129.0,55.0,788.0,91.0,,,,,,,,,,,,,,,,,,,,,,
2022-01-01,Region 3,11200.0,10599.0,601.0,200.0,,,2951.0,432.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-16,Region 5,5567.0,5338.0,229.0,34.0,128.0,75.0,1111.0,121.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-29,Region 5,1774.0,1715.0,59.0,75.0,23.0,25.0,212.0,31.0,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,Region 6,12388.0,11820.0,568.0,311.0,290.0,255.0,2222.0,664.0,,,,,,,,,,,,,,,,,,,,,,
2022-01-08,Region 7,4949.0,4734.0,215.0,181.0,0.0,0.0,1301.0,75.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-25,Region 9,3856.0,3703.0,153.0,131.0,71.0,74.0,706.0,66.0,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,Region 9,1603.0,1553.0,50.0,71.0,34.0,11.0,176.0,171.0,2.0,0.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,
2024-12-28,Region 9,1759.0,1710.0,47.0,6034.0,34.0,13.0,183.0,2.0,5569.0,452.0,910.0,372.0,537.0,235.0,317.0,975.0,217.0,235.0,1199.0,1098.0,1158.0,2114.0,13.0,461.0,76.0,51.0,76.0,94.0,151.0,1.0
2020-12-05,Region 1,3033.0,2981.0,52.0,5.0,,,525.0,63.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-25,Region 1,831.0,808.0,23.0,48.0,10.0,13.0,92.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2024-06-15,Region 10,292.0,288.0,4.0,29.0,3.0,1.0,41.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-01-25,Region 10,165.0,159.0,6.0,723.0,3.0,3.0,23.0,0.0,661.0,59.0,242.0,142.0,99.0,20.0,39.0,77.0,23.0,36.0,156.0,139.0,139.0,227.0,3.0,80.0,19.0,27.0,29.0,38.0,48.0,1.0
2022-08-20,Region 2,3563.0,3361.0,202.0,36.0,113.0,72.0,650.0,97.0,,,,,,,,,,,,,,,,,,,,,,
2022-04-23,Region 6,1206.0,1065.0,141.0,602.0,59.0,80.0,341.0,40.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-18,Region 6,2265.0,2141.0,124.0,223.0,70.0,54.0,339.0,125.0,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,Region 6,1043.0,1010.0,33.0,406.0,16.0,15.0,152.0,46.0,5.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-04-26,Region 6,582.0,553.0,27.0,372.0,25.0,2.0,78.0,2.0,310.0,61.0,125.0,72.0,53.0,103.0,126.0,246.0,27.0,34.0,79.0,64.0,69.0,98.0,1.0,47.0,6.0,8.0,11.0,24.0,29.0,0.0
2020-08-22,Region 9,6302.0,6229.0,73.0,,,,1194.0,34.0,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Region 9,2698.0,2649.0,49.0,13.0,,,993.0,22.0,,,,,,,,,,,,,,,,,,,,,,
2021-09-11,Region 1,1266.0,1243.0,23.0,0.0,,,361.0,15.0,,,,,,,,,,,,,,,,,,,,,,
2023-05-13,Region 4,1898.0,1783.0,115.0,289.0,58.0,47.0,227.0,72.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-09,Region 4,4047.0,3890.0,157.0,1445.0,93.0,53.0,479.0,208.0,16.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
2023-08-19,Region 5,1524.0,1468.0,56.0,40.0,31.0,10.0,193.0,77.0,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,Region 6,3517.0,3424.0,93.0,58.0,,,1224.0,150.0,,,,,,,,,,,,,,,,,,,,,,
2022-10-01,Region 6,2687.0,2558.0,129.0,206.0,79.0,39.0,487.0,118.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-04,Region 6,3348.0,3174.0,174.0,490.0,93.0,73.0,484.0,106.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-02,Region 6,2315.0,2203.0,112.0,957.0,81.0,28.0,282.0,70.0,15.0,3.0,26.0,10.0,16.0,,,,,,,,,,,,,,,,,
2022-12-10,Region 8,1278.0,1192.0,86.0,554.0,52.0,31.0,250.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2024-05-25,Region 1,88.0,85.0,3.0,13.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-07-03,Region 10,418.0,412.0,6.0,8.0,,,145.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2021-05-15,Region 2,2235.0,2177.0,58.0,37.0,,,702.0,97.0,,,,,,,,,,,,,,,,,,,,,,
2024-06-15,Region 2,402.0,381.0,21.0,41.0,14.0,2.0,51.0,8.0,2.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-03-29,Region 2,1153.0,1050.0,99.0,1105.0,60.0,39.0,164.0,4.0,857.0,241.0,305.0,211.0,94.0,170.0,215.0,501.0,106.0,135.0,176.0,160.0,179.0,342.0,7.0,81.0,13.0,21.0,32.0,46.0,112.0,0.0
2025-05-24,Region 2,515.0,475.0,30.0,231.0,25.0,5.0,58.0,10.0,169.0,57.0,62.0,35.0,27.0,72.0,96.0,249.0,28.0,29.0,23.0,35.0,36.0,75.0,5.0,23.0,4.0,4.0,3.0,5.0,23.0,0.0
2024-10-12,Region 3,144.0,134.0,6.0,45.0,1.0,5.0,22.0,4.0,28.0,1.0,5.0,1.0,4.0,29.0,27.0,56.0,0.0,1.0,14.0,2.0,4.0,8.0,16.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
2022-11-26,Region 4,4030.0,3874.0,156.0,3178.0,87.0,23.0,610.0,212.0,,,,,,,,,,,,,,,,,,,,,,
2024-11-02,Region 5,800.0,749.0,38.0,72.0,29.0,9.0,76.0,13.0,46.0,24.0,101.0,37.0,64.0,101.0,180.0,392.0,20.0,4.0,8.0,5.0,15.0,18.0,2.0,57.0,7.0,3.0,6.0,12.0,16.0,0.0
2022-01-01,Region 6,11980.0,11398.0,582.0,424.0,,,3565.0,456.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-23,Region 6,7186.0,6772.0,414.0,118.0,253.0,148.0,1449.0,256.0,,,,,,,,,,,,,,,,,,,,,,
2022-10-29,Region 6,2005.0,1935.0,70.0,1121.0,34.0,32.0,268.0,65.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-20,Region 8,739.0,693.0,46.0,386.0,37.0,9.0,126.0,3.0,6.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
2021-05-01,Region 9,2707.0,2640.0,67.0,42.0,,,991.0,16.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,Region 1,842.0,823.0,19.0,27.0,9.0,10.0,93.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2022-04-09,Region 10,349.0,322.0,27.0,60.0,16.0,8.0,114.0,19.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-29,Region 10,147.0,142.0,5.0,252.0,3.0,2.0,11.0,0.0,225.0,27.0,163.0,109.0,53.0,20.0,36.0,75.0,15.0,12.0,41.0,45.0,56.0,83.0,0.0,47.0,6.0,16.0,18.0,28.0,47.0,1.0
2021-08-28,Region 3,4276.0,4149.0,127.0,17.0,,,1144.0,122.0,,,,,,,,,,,,,,,,,,,,,,
2022-12-10,Region 3,3045.0,2909.0,136.0,2195.0,82.0,33.0,456.0,131.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-18,Region 4,8388.0,8019.0,369.0,636.0,175.0,134.0,1642.0,329.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-03,Region 5,3172.0,3004.0,168.0,2123.0,101.0,54.0,402.0,80.0,32.0,29.0,31.0,14.0,17.0,,,,,,,,,,,,,,,,,
2025-03-15,Region 5,1577.0,1504.0,69.0,3796.0,47.0,22.0,182.0,4.0,3553.0,240.0,1084.0,771.0,312.0,244.0,332.0,746.0,120.0,120.0,499.0,800.0,935.0,1319.0,3.0,269.0,43.0,94.0,167.0,180.0,330.0,1.0
2023-09-16,Region 7,872.0,845.0,27.0,11.0,15.0,10.0,99.0,12.0,,,,,,,,,,,,,,,,,,,,,,
2022-11-05,Region 8,992.0,948.0,44.0,69.0,30.0,14.0,207.0,11.0,,,,,,,,,,,,,,,,,,,,,,
2021-04-03,Region 9,2829.0,2759.0,70.0,13.0,,,969.0,20.0,,,,,,,,,,,,,,,,,,,,,,
2021-09-11,Region 9,8305.0,8149.0,156.0,9.0,,,2688.0,57.0,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,Region 9,5945.0,5656.0,289.0,49.0,148.0,138.0,1372.0,43.0,,,,,,,,,,,,,,,,,,,,,,
2022-02-26,Region 1,976.0,932.0,44.0,44.0,19.0,25.0,203.0,15.0,,,,,,,,,,,,,,,,,,,,,,
2022-12-03,Region 1,1637.0,1586.0,51.0,1059.0,29.0,22.0,220.0,15.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-05,Region 1,523.0,515.0,8.0,13.0,5.0,3.0,47.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-18,Region 1,951.0,923.0,28.0,69.0,17.0,11.0,72.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-11,Region 10,1093.0,1068.0,25.0,6.0,,,245.0,30.0,,,,,,,,,,,,,,,,,,,,,,
2021-05-08,Region 3,3417.0,3332.0,85.0,43.0,,,945.0,108.0,,,,,,,,,,,,,,,,,,,,,,
2022-10-15,Region 3,2746.0,2623.0,123.0,170.0,59.0,40.0,397.0,77.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-10,Region 4,5222.0,4976.0,246.0,2117.0,134.0,95.0,733.0,174.0,15.0,0.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,
2021-07-24,Region 6,8024.0,7869.0,155.0,88.0,,,2872.0,370.0,,,,,,,,,,,,,,,,,,,,,,
2024-08-10,Region 6,306.0,282.0,24.0,15.0,22.0,2.0,39.0,9.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2022-10-22,Region 7,991.0,935.0,56.0,60.0,36.0,17.0,129.0,22.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-02,Region 8,1142.0,1080.0,62.0,203.0,46.0,16.0,179.0,4.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2024-02-03,Region 9,3039.0,2883.0,156.0,957.0,85.0,62.0,473.0,91.0,10.0,0.0,21.0,14.0,7.0,,,,,,,,,,,,,,,,,
2022-10-01,Region 1,1671.0,1604.0,67.0,8.0,35.0,32.0,236.0,17.0,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,Region 1,106.0,105.0,1.0,11.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
2023-08-05,Region 3,693.0,658.0,35.0,90.0,27.0,6.0,75.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2020-09-19,Region 4,8590.0,8365.0,225.0,0.0,,,1488.0,315.0,,,,,,,,,,,,,,,,,,,,,,
2021-10-30,Region 4,7307.0,7135.0,172.0,115.0,,,1614.0,983.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-23,Region 6,1600.0,1537.0,63.0,685.0,31.0,31.0,203.0,59.0,13.0,0.0,7.0,6.0,1.0,,,,,,,,,,,,,,,,,
2021-06-05,Region 7,646.0,629.0,17.0,0.0,,,195.0,9.0,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,Region 7,1828.0,1774.0,54.0,1285.0,40.0,14.0,247.0,26.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,Region 7,693.0,671.0,22.0,15.0,16.0,6.0,89.0,9.0,,,,,,,,,,,,,,,,,,,,,,
2021-11-06,Region 8,3192.0,3070.0,122.0,5.0,,,890.0,40.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-01,Region 9,1009.0,966.0,38.0,2199.0,31.0,7.0,137.0,5.0,1998.0,200.0,1017.0,566.0,445.0,146.0,180.0,503.0,79.0,121.0,429.0,401.0,405.0,763.0,1.0,382.0,63.0,107.0,101.0,121.0,237.0,6.0
2020-10-03,Region 1,462.0,455.0,7.0,0.0,,,115.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-04,Region 1,808.0,792.0,16.0,48.0,9.0,7.0,60.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2023-01-14,Region 10,860.0,829.0,31.0,262.0,17.0,12.0,156.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-01,Region 10,629.0,605.0,24.0,40.0,17.0,7.0,118.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-15,Region 3,1441.0,1390.0,51.0,,,,361.0,153.0,,,,,,,,,,,,,,,,,,,,,,
2020-12-05,Region 3,8744.0,8561.0,183.0,52.0,,,1335.0,292.0,,,,,,,,,,,,,,,,,,,,,,
2023-06-10,Region 3,434.0,421.0,13.0,101.0,3.0,1.0,50.0,21.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-23,Region 3,1904.0,1834.0,70.0,93.0,39.0,23.0,238.0,28.0,,,,,,,,,,,,,,,,,,,,,,
2024-04-06,Region 3,874.0,824.0,50.0,611.0,23.0,6.0,85.0,45.0,39.0,10.0,10.0,6.0,4.0,,,,,,,,,,,,,,,,,
2023-08-05,Region 5,1016.0,974.0,42.0,35.0,23.0,13.0,109.0,42.0,,,,,,,,,,,,,,,,,,,,,,
2021-01-30,Region 8,1576.0,1530.0,46.0,6.0,,,408.0,15.0,,,,,,,,,,,,,,,,,,,,,,
2022-04-23,Region 8,348.0,318.0,30.0,220.0,14.0,13.0,86.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2023-01-21,Region 9,4023.0,3863.0,160.0,349.0,85.0,72.0,839.0,83.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-16,Region 9,3746.0,3566.0,180.0,1822.0,114.0,63.0,583.0,93.0,43.0,1.0,18.0,6.0,12.0,,,,,,,,,,,,,,,,,
2025-04-05,Region 9,703.0,665.0,32.0,626.0,20.0,12.0,83.0,6.0,543.0,82.0,289.0,194.0,91.0,116.0,123.0,343.0,26.0,56.0,141.0,113.0,113.0,176.0,1.0,77.0,14.0,32.0,32.0,39.0,91.0,4.0
2020-11-14,Region 10,1219.0,1199.0,20.0,3.0,,,242.0,56.0,,,,,,,,,,,,,,,,,,,,,,
2020-10-03,Region 2,1552.0,1514.0,38.0,0.0,,,356.0,335.0,,,,,,,,,,,,,,,,,,,,,,
2021-08-21,Region 2,3075.0,2994.0,81.0,37.0,,,965.0,72.0,,,,,,,,,,,,,,,,,,,,,,
2023-06-03,Region 2,831.0,792.0,39.0,144.0,22.0,10.0,83.0,16.0,,,,,,,,,,,,,,,,,,,,,,
2024-12-07,Region 3,991.0,938.0,42.0,311.0,30.0,12.0,82.0,11.0,287.0,23.0,584.0,261.0,322.0,155.0,216.0,485.0,14.0,9.0,52.0,71.0,76.0,88.0,1.0,285.0,37.0,39.0,56.0,65.0,101.0,1.0
2022-07-09,Region 4,10891.0,10450.0,441.0,263.0,218.0,162.0,2079.0,598.0,,,,,,,,,,,,,,,,,,,,,,
2023-07-29,Region 5,832.0,801.0,31.0,140.0,13.0,6.0,98.0,43.0,,,,,,,,,,,,,,,,,,,,,,
2024-06-29,Region 6,113.0,105.0,8.0,6.0,5.0,3.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-01-18,Region 9,1424.0,1369.0,49.0,4783.0,32.0,17.0,177.0,6.0,4454.0,320.0,1136.0,665.0,466.0,203.0,291.0,698.0,146.0,174.0,867.0,929.0,949.0,1709.0,9.0,406.0,60.0,90.0,128.0,143.0,304.0,5.0
2021-08-07,Region 1,692.0,668.0,24.0,0.0,,,229.0,16.0,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,Region 1,150.0,146.0,4.0,82.0,3.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2022-03-26,Region 2,1099.0,1011.0,88.0,177.0,45.0,28.0,245.0,33.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,Region 2,3525.0,3333.0,192.0,64.0,104.0,57.0,714.0,117.0,,,,,,,,,,,,,,,,,,,,,,
2023-05-13,Region 2,847.0,793.0,54.0,118.0,26.0,12.0,115.0,26.0,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,Region 3,654.0,625.0,29.0,29.0,,,197.0,25.0,,,,,,,,,,,,,,,,,,,,,,
2020-12-05,Region 7,5193.0,5119.0,74.0,25.0,,,700.0,61.0,,,,,,,,,,,,,,,,,,,,,,
2022-11-19,Region 7,1092.0,1042.0,50.0,354.0,29.0,19.0,136.0,14.0,,,,,,,,,,,,,,,,,,,,,,
2024-11-23,Region 8,318.0,288.0,29.0,63.0,25.0,4.0,34.0,1.0,47.0,16.0,32.0,9.0,23.0,50.0,60.0,144.0,2.0,14.0,17.0,9.0,9.0,12.0,0.0,21.0,2.0,0.0,3.0,4.0,2.0,0.0
2023-06-17,Region 9,1627.0,1550.0,77.0,103.0,35.0,34.0,269.0,72.0,,,,,,,,,,,,,,,,,,,,,,
2021-02-06,Region 1,2487.0,2458.0,29.0,4.0,,,387.0,22.0,,,,,,,,,,,,,,,,,,,,,,
2021-09-18,Region 2,3182.0,3089.0,93.0,40.0,,,857.0,76.0,,,,,,,,,,,,,,,,,,,,,,
2024-12-14,Region 2,833.0,761.0,46.0,985.0,38.0,8.0,85.0,26.0,752.0,118.0,1486.0,576.0,897.0,97.0,173.0,406.0,70.0,48.0,143.0,173.0,157.0,279.0,115.0,801.0,96.0,116.0,114.0,133.0,213.0,13.0
2022-10-01,Region 5,4165.0,3985.0,180.0,70.0,97.0,72.0,681.0,29.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-01,Region 8,634.0,589.0,45.0,24.0,25.0,18.0,125.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2021-08-28,Region 9,9736.0,9522.0,214.0,17.0,,,3315.0,70.0,,,,,,,,,,,,,,,,,,,,,,
2022-03-26,Region 9,2138.0,2044.0,94.0,234.0,43.0,47.0,586.0,12.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-30,Region 9,6379.0,6055.0,324.0,71.0,157.0,156.0,1461.0,76.0,,,,,,,,,,,,,,,,,,,,,,
2024-04-20,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-17,VI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-21,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-28,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-05,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-22,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-04,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-15,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-24,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-20,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-01,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-22,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-17,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-19,USA,15074.0,14344.0,730.0,2615.0,346.0,318.0,3537.0,2138.0,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,USA,3839.0,3669.0,170.0,1485.0,82.0,58.0,446.0,123.0,41.0,5.0,12.0,10.0,2.0,,,,,,,,,,,,,,,,,
2023-02-25,USA,24710.0,23722.0,988.0,1647.0,498.0,394.0,3623.0,632.0,,,,,,,,,,,,,,,,,,,,,,
2021-05-22,USA,25121.0,24423.0,698.0,294.0,,,7777.0,1120.0,,,,,,,,,,,,,,,,,,,,,,
2020-12-12,USA,107954.0,106574.0,1380.0,643.0,,,17996.0,4652.0,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,USA,52759.0,51544.0,1215.0,280.0,,,17068.0,2188.0,,,,,,,,,,,,,,,,,,,,,,
2024-12-28,USA,14213.0,13542.0,584.0,27597.0,448.0,136.0,1444.0,87.0,24901.0,2353.0,11645.0,5483.0,5973.0,1930.0,2949.0,7219.0,1188.0,1165.0,5170.0,5352.0,5575.0,8804.0,343.0,5251.0,722.0,867.0,1223.0,1337.0,2056.0,189.0
2020-09-05,USA,32773.0,32089.0,684.0,0.0,,,5261.0,2748.0,,,,,,,,,,,,,,,,,,,,,,
2020-09-12,AZ,537.0,533.0,4.0,,,,97.0,2.0,,,,,,,,,,,,,,,,,,,,,,
