weekendingdate,jurisdiction,totalconfc19newadm,totalconfc19newadmadult,totalconfc19newadmped,totalconfflunewadm,numconfc19newadmadult18to49,numconfc19newadmunk,numconfc19newadmped0to4,numconfc19newadmped5to17,totalconfflunewadmadult,totalconfflunewadmped,totalconfrsvnewadm,totalconfrsvnewadmadult,totalconfrsvnewadmped,numconfc19newadmadult50to64,numconfc19newadmadult65to74,numconfc19newadmadult75plus,numconfflunewadmped0to4,numconfflunewadmped5to17,numconfflunewadmadult18to49,numconfflunewadmadult50to64,numconfflunewadmadult65to74,numconfflunewadmadult75plus,numconfflunewadmunk,numconfrsvnewadmped0to4,numconfrsvnewadmped5to17,numconfrsvnewadmadult18to49,numconfrsvnewadmadult50to64,numconfrsvnewadmadult65to74,numconfrsvnewadmadult75plus,numconfrsvnewadmunk
2022-06-25,VA,664.0,630.0,34.0,35.0,132.0,16.0,18.0,16.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-11,WY,23.0,22.0,1.0,2.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-05,AZ,149.0,145.0,4.0,11.0,19.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-08-10,DC,41.0,29.0,12.0,1.0,10.0,2.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2024-10-26,KY,46.0,46.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,5.0,12.0,14.0,15.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-11,KY,280.0,273.0,7.0,463.0,32.0,0.0,6.0,1.0,440.0,23.0,202.0,137.0,65.0,43.0,64.0,134.0,17.0,6.0,64.0,127.0,94.0,155.0,0.0,59.0,6.0,22.0,25.0,35.0,55.0,0.0
2021-07-17,LA,1042.0,1008.0,34.0,26.0,366.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-23,MN,445.0,426.0,19.0,0.0,99.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18,NJ,1784.0,1755.0,29.0,69.0,455.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-26,NJ,679.0,648.0,31.0,28.0,163.0,13.0,13.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-12,OR,132.0,128.0,4.0,4.0,15.0,8.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2021-10-16,RI,51.0,51.0,0.0,1.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-05,SC,487.0,481.0,6.0,0.0,79.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10,SC,368.0,360.0,8.0,160.0,43.0,1.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2021-05-08,VA,579.0,558.0,21.0,22.0,182.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-24,DC,4.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-28,KY,2847.0,2836.0,11.0,16.0,236.0,651.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-03,LA,648.0,645.0,3.0,,106.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-30,LA,329.0,318.0,11.0,6.0,92.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-28,MN,449.0,418.0,31.0,12.0,117.0,3.0,11.0,20.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-12,NJ,127.0,121.0,6.0,113.0,10.0,0.0,5.0,1.0,103.0,10.0,62.0,42.0,20.0,16.0,21.0,74.0,6.0,4.0,13.0,21.0,28.0,41.0,0.0,18.0,2.0,3.0,8.0,11.0,20.0,0.0
2021-10-30,OR,362.0,347.0,15.0,0.0,94.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-05,OR,128.0,127.0,1.0,3.0,9.0,8.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-11,SC,376.0,368.0,8.0,25.0,77.0,3.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,SC,510.0,499.0,11.0,8.0,101.0,4.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-26,SC,90.0,88.0,2.0,33.0,7.0,0.0,2.0,0.0,29.0,4.0,20.0,13.0,7.0,17.0,18.0,46.0,2.0,2.0,6.0,5.0,8.0,10.0,0.0,6.0,1.0,0.0,3.0,4.0,6.0,0.0
2020-12-12,VA,1453.0,1429.0,24.0,30.0,223.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-14,VA,1066.0,1045.0,21.0,119.0,123.0,63.0,14.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-05,VA,165.0,156.0,9.0,143.0,21.0,0.0,6.0,3.0,126.0,17.0,33.0,25.0,8.0,26.0,32.0,77.0,4.0,13.0,19.0,34.0,28.0,45.0,0.0,8.0,0.0,0.0,6.0,6.0,13.0,0.0
2022-01-15,WY,113.0,104.0,9.0,1.0,33.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-12-24,WY,36.0,33.0,3.0,50.0,4.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-08-20,AZ,630.0,584.0,46.0,14.0,146.0,12.0,22.0,13.0,,,,,,,,,,,,,,,,,,,,,,
2023-06-24,AZ,168.0,164.0,4.0,48.0,18.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2020-11-21,DC,128.0,122.0,6.0,0.0,35.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-07,DC,47.0,40.0,7.0,2.0,5.0,0.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2021-05-08,KY,893.0,889.0,4.0,3.0,162.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-15,LA,521.0,499.0,22.0,4.0,179.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03,LA,74.0,69.0,5.0,41.0,12.0,0.0,4.0,1.0,36.0,5.0,7.0,5.0,2.0,18.0,19.0,20.0,4.0,1.0,5.0,12.0,7.0,12.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0
2022-10-08,MN,466.0,447.0,19.0,12.0,89.0,2.0,11.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2020-12-19,SC,1190.0,1174.0,16.0,7.0,167.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-06,SC,552.0,539.0,13.0,473.0,63.0,4.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2024-03-02,SC,369.0,356.0,13.0,107.0,37.0,1.0,11.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,SC,153.0,145.0,8.0,3.0,31.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2020-08-22,VA,413.0,397.0,16.0,,65.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-17,AZ,165.0,164.0,1.0,50.0,21.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-10-05,AZ,93.0,93.0,0.0,40.0,11.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
2025-02-08,AZ,311.0,298.0,13.0,785.0,32.0,0.0,7.0,6.0,709.0,76.0,401.0,179.0,222.0,44.0,72.0,150.0,33.0,43.0,117.0,133.0,154.0,305.0,0.0,193.0,29.0,35.0,47.0,38.0,59.0,0.0
2021-12-04,DC,67.0,51.0,16.0,1.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-21,LA,77.0,76.0,1.0,4.0,9.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2022-10-15,NJ,1143.0,1104.0,39.0,32.0,196.0,24.0,19.0,5.0,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,NJ,411.0,395.0,16.0,12.0,60.0,15.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,OR,271.0,263.0,8.0,6.0,31.0,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2023-05-13,RI,11.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2021-05-01,SC,361.0,357.0,4.0,4.0,96.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-08,WY,14.0,14.0,0.0,2.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-19,DC,8.0,8.0,0.0,7.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11,KY,4755.0,4729.0,26.0,2.0,856.0,1076.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-25,KY,1469.0,1458.0,11.0,5.0,324.0,533.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-13,LA,1136.0,1111.0,25.0,12.0,216.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09,LA,210.0,198.0,12.0,158.0,17.0,24.0,9.0,2.0,8.0,0.0,6.0,5.0,1.0,,,,,,,,,,,,,,,,,
2024-01-20,LA,352.0,335.0,17.0,141.0,37.0,6.0,13.0,4.0,8.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,
2025-06-14,LA,54.0,52.0,2.0,33.0,7.0,0.0,2.0,0.0,30.0,3.0,4.0,1.0,1.0,6.0,14.0,25.0,2.0,1.0,7.0,8.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2020-10-10,MN,448.0,435.0,13.0,,78.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-07,MN,1064.0,1038.0,26.0,1.0,174.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-02,OR,538.0,530.0,8.0,2.0,138.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27,OR,141.0,139.0,2.0,1.0,12.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2021-01-30,SC,1523.0,1514.0,9.0,9.0,209.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-09,SC,77.0,75.0,2.0,21.0,6.0,0.0,1.0,1.0,21.0,0.0,46.0,13.0,33.0,9.0,16.0,44.0,0.0,0.0,4.0,5.0,5.0,7.0,0.0,30.0,3.0,2.0,5.0,2.0,4.0,0.0
2021-12-18,VA,1107.0,1083.0,24.0,35.0,289.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-10,VA,786.0,758.0,28.0,20.0,162.0,5.0,15.0,12.0,,,,,,,,,,,,,,,,,,,,,,
2023-07-22,VA,125.0,122.0,3.0,22.0,18.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2021-07-17,WY,76.0,76.0,0.0,0.0,17.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-01,AZ,2003.0,1949.0,54.0,387.0,535.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-09,AZ,519.0,516.0,3.0,262.0,74.0,0.0,0.0,3.0,243.0,19.0,7.0,2.0,5.0,72.0,86.0,284.0,11.0,8.0,71.0,76.0,34.0,62.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-20,KY,1002.0,990.0,12.0,2.0,158.0,324.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-07,KY,581.0,570.0,11.0,133.0,55.0,38.0,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,MN,563.0,547.0,16.0,177.0,96.0,0.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2021-01-30,NJ,2393.0,2372.0,21.0,9.0,359.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27,NJ,422.0,403.0,19.0,17.0,46.0,3.0,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2021-07-17,OR,122.0,117.0,5.0,0.0,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-21,RI,239.0,238.0,1.0,0.0,29.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-24,SC,349.0,348.0,1.0,0.0,118.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-28,SC,168.0,165.0,3.0,327.0,10.0,0.0,1.0,2.0,302.0,25.0,257.0,166.0,91.0,26.0,39.0,90.0,13.0,12.0,67.0,70.0,69.0,96.0,0.0,78.0,13.0,29.0,30.0,39.0,68.0,0.0
2024-05-04,VA,133.0,124.0,9.0,58.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2022-08-13,AZ,704.0,655.0,49.0,8.0,138.0,3.0,25.0,24.0,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,KY,554.0,552.0,2.0,0.0,61.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-30,KY,137.0,130.0,7.0,120.0,12.0,13.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2024-02-10,LA,384.0,364.0,20.0,97.0,48.0,11.0,12.0,6.0,5.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2020-08-08,MN,138.0,127.0,11.0,,44.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-26,NJ,234.0,223.0,11.0,5.0,66.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-11,NJ,1035.0,1019.0,16.0,3.0,296.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-20,NJ,1083.0,1030.0,53.0,441.0,127.0,26.0,19.0,21.0,,,,,,,,,,,,,,,,,,,,,,
2021-09-18,RI,78.0,77.0,1.0,0.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-21,RI,54.0,53.0,1.0,0.0,5.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-06-29,SC,32.0,32.0,0.0,17.0,5.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-02,WY,5.0,5.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-03-04,CT,333.0,326.0,7.0,10.0,39.0,0.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2024-07-27,CT,155.0,151.0,4.0,1.0,28.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-12-09,MT,122.0,117.0,5.0,21.0,24.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2024-01-06,MT,161.0,156.0,5.0,129.0,27.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-10-09,NC,1619.0,1588.0,31.0,8.0,481.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-15,NC,3972.0,3833.0,139.0,128.0,1024.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2021-04-03,NV,357.0,347.0,10.0,4.0,116.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-01,WI,403.0,387.0,16.0,4.0,65.0,20.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2021-01-23,CA,13038.0,12860.0,178.0,40.0,2677.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-16,CT,391.0,377.0,14.0,3.0,74.0,1.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2024-11-09,CT,82.0,80.0,0.0,4.0,4.0,2.0,0.0,0.0,4.0,0.0,21.0,7.0,14.0,12.0,21.0,43.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,1.0,1.0,0.0,1.0,5.0,0.0
2025-07-12,ID,9.0,9.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-04,MI,614.0,591.0,23.0,87.0,95.0,12.0,13.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-25,MI,700.0,657.0,43.0,54.0,102.0,39.0,15.0,13.0,,,,,,,,,,,,,,,,,,,,,,
2024-08-17,MI,330.0,320.0,10.0,9.0,49.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-04-26,MI,217.0,210.0,7.0,115.0,23.0,0.0,5.0,2.0,104.0,11.0,68.0,52.0,16.0,32.0,32.0,123.0,5.0,6.0,23.0,21.0,23.0,37.0,0.0,13.0,3.0,5.0,12.0,10.0,25.0,0.0
2021-06-19,NE,67.0,62.0,5.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-02,NE,204.0,199.0,5.0,8.0,24.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
2021-01-09,NV,1640.0,1631.0,9.0,9.0,315.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-22,WI,50.0,43.0,7.0,1.0,2.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-12-21,WI,295.0,282.0,9.0,120.0,15.0,4.0,7.0,2.0,113.0,7.0,78.0,37.0,41.0,40.0,53.0,174.0,6.0,1.0,16.0,21.0,40.0,36.0,0.0,38.0,3.0,7.0,8.0,10.0,12.0,0.0
2023-08-05,CA,1688.0,1628.0,60.0,43.0,302.0,44.0,34.0,18.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,CT,204.0,201.0,3.0,1.0,18.0,6.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-06-10,ID,32.0,31.0,1.0,1.0,6.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-04,ID,94.0,89.0,5.0,5.0,11.0,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,MT,14.0,14.0,0.0,32.0,0.0,0.0,0.0,0.0,29.0,1.0,32.0,17.0,14.0,3.0,2.0,9.0,1.0,0.0,1.0,0.0,13.0,15.0,2.0,12.0,2.0,0.0,0.0,5.0,12.0,1.0
2022-11-26,NC,487.0,474.0,13.0,430.0,62.0,0.0,11.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2024-10-26,NE,17.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-29,NH,209.0,209.0,0.0,,1.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-26,NV,492.0,490.0,2.0,2.0,184.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-21,NV,72.0,67.0,5.0,208.0,10.0,0.0,5.0,0.0,182.0,26.0,62.0,17.0,45.0,13.0,12.0,32.0,13.0,13.0,52.0,42.0,44.0,44.0,0.0,37.0,8.0,3.0,4.0,6.0,4.0,0.0
2021-07-17,WI,157.0,148.0,9.0,0.0,39.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-15,WI,535.0,510.0,25.0,2.0,56.0,16.0,13.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-08,CT,101.0,101.0,0.0,,9.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-26,CT,411.0,394.0,17.0,183.0,58.0,6.0,13.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2020-11-07,ID,309.0,306.0,3.0,0.0,38.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-01,MI,2560.0,2495.0,65.0,3.0,718.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-10,MI,167.0,164.0,3.0,14.0,13.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2020-10-17,MT,427.0,413.0,14.0,0.0,89.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-04,MT,66.0,62.0,4.0,1.0,9.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-05-17,MT,11.0,8.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,3.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0
2022-08-06,NC,1251.0,1215.0,36.0,1.0,262.0,7.0,24.0,9.0,,,,,,,,,,,,,,,,,,,,,,
2022-12-10,NC,658.0,650.0,8.0,395.0,113.0,11.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2024-12-14,NC,232.0,225.0,7.0,173.0,22.0,0.0,3.0,4.0,160.0,13.0,284.0,141.0,143.0,33.0,57.0,113.0,6.0,7.0,31.0,45.0,36.0,48.0,0.0,125.0,18.0,18.0,31.0,40.0,52.0,0.0
2025-06-28,NC,101.0,96.0,5.0,24.0,24.0,0.0,4.0,1.0,23.0,1.0,10.0,7.0,3.0,17.0,17.0,38.0,1.0,0.0,4.0,6.0,6.0,7.0,0.0,3.0,0.0,1.0,1.0,2.0,3.0,0.0
2021-05-15,NE,117.0,100.0,17.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-07,NH,29.0,29.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-03,NH,10.0,10.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05,NH,61.0,60.0,1.0,2.0,11.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2022-06-18,NH,111.0,110.0,1.0,1.0,21.0,6.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-06-15,NH,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,NV,194.0,177.0,17.0,4.0,24.0,0.0,13.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-22,NV,34.0,29.0,5.0,117.0,4.0,0.0,5.0,0.0,107.0,10.0,77.0,34.0,43.0,4.0,5.0,16.0,3.0,7.0,22.0,28.0,24.0,33.0,0.0,37.0,6.0,6.0,8.0,7.0,13.0,0.0
2021-01-09,CA,16721.0,16521.0,200.0,75.0,3631.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-30,CA,10564.0,10410.0,154.0,24.0,2347.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,CA,1410.0,1379.0,31.0,8.0,557.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-19,CA,561.0,525.0,33.0,75.0,83.0,3.0,20.0,13.0,65.0,9.0,16.0,10.0,6.0,98.0,121.0,223.0,5.0,4.0,8.0,15.0,19.0,23.0,1.0,4.0,2.0,4.0,2.0,1.0,3.0,0.0
2025-03-01,ID,30.0,28.0,2.0,124.0,1.0,0.0,1.0,1.0,99.0,25.0,87.0,46.0,41.0,5.0,8.0,14.0,11.0,14.0,19.0,15.0,17.0,48.0,0.0,35.0,6.0,4.0,5.0,15.0,22.0,0.0
2021-01-16,MI,1712.0,1692.0,20.0,6.0,288.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-26,MT,215.0,196.0,19.0,,44.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-30,NC,149.0,141.0,6.0,43.0,15.0,2.0,5.0,1.0,37.0,6.0,125.0,50.0,75.0,21.0,31.0,74.0,3.0,3.0,6.0,6.0,11.0,14.0,0.0,67.0,8.0,12.0,11.0,12.0,15.0,0.0
2021-05-29,NE,68.0,61.0,7.0,0.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-11,NH,121.0,121.0,0.0,0.0,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,NH,203.0,194.0,9.0,9.0,28.0,6.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-12,NH,11.0,11.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-17,WI,648.0,611.0,37.0,483.0,86.0,24.0,17.0,11.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-17,CA,476.0,439.0,31.0,163.0,73.0,6.0,22.0,9.0,127.0,33.0,36.0,24.0,10.0,65.0,91.0,210.0,13.0,20.0,29.0,14.0,29.0,55.0,3.0,10.0,0.0,4.0,4.0,5.0,11.0,2.0
2024-08-24,ID,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-04-22,MI,469.0,454.0,15.0,8.0,37.0,14.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,MI,488.0,476.0,12.0,9.0,56.0,9.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2023-02-25,MT,155.0,150.0,5.0,3.0,19.0,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-18,MT,96.0,95.0,1.0,3.0,19.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-12-16,MT,131.0,128.0,3.0,37.0,30.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2020-11-14,NC,1516.0,1499.0,17.0,8.0,275.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,NC,328.0,320.0,8.0,4.0,111.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-06,NC,749.0,737.0,12.0,51.0,181.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-29,NC,577.0,562.0,15.0,185.0,94.0,3.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2022-12-03,NC,603.0,595.0,8.0,638.0,90.0,20.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2020-12-26,NE,548.0,523.0,25.0,2.0,81.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-15,NH,40.0,40.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-26,NH,15.0,13.0,2.0,9.0,0.0,0.0,1.0,1.0,7.0,2.0,9.0,8.0,1.0,1.0,4.0,8.0,0.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0
2023-07-22,NV,84.0,74.0,10.0,7.0,12.0,0.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-01,ID,110.0,102.0,8.0,3.0,29.0,0.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2021-07-03,MT,71.0,71.0,0.0,0.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-06,MT,47.0,46.0,1.0,0.0,3.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-06-24,MT,16.0,16.0,0.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
